anio,provincia,delito,cantidad
2000,Salta,Otros delitos contra las personas,236
2000,Salta,Robos (excluye los agravados por el resultado de lesiones y/o muertes),4514
2000,Salta,Robos agravados por el resultado de lesiones y/o muertes,3
2000,Salta,Suicidios (consumados),99
2000,Salta,Tentativas de hurto,2
2000,Salta,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),0
2000,Salta,Tentativas de robo agravado por el resultado de lesiones y/o muertes,1
2000,San Juan,Abusos sexuales con acceso carnal (violaciones),52
2000,San Juan,Amenazas,911
2000,San Juan,Contravenciones,4668
2000,San Juan,Delitos contra el estado civil,8
2000,San Juan,Delitos contra el honor,24
2000,San Juan,Delitos contra el orden público,33
2000,San Juan,Delitos contra la administración pública,40
2000,San Juan,Delitos contra la fe pública,158
2000,San Juan,Delitos contra la seguridad de la nación,1
2000,San Juan,Delitos contra la seguridad pública,54
2000,San Juan,Delitos contra los poderes públicos y el orden constitucional,1
2000,San Juan,Delitos previstos en otras leyes,44
2000,San Juan,Homicidios culposos por otros hechos,18
2000,San Juan,Homicidios dolosos,23
2000,San Juan,Homicidios dolosos en grado de tentativa,31
2000,San Juan,Hurtos,8769
2000,San Juan,Lesiones culposas en Accidentes Viales,572
2000,San Juan,Lesiones culposas por otros hechos,66
2000,San Juan,Lesiones dolosas,1530
2000,San Juan,Ley 23.737 (estupefacientes),45
2000,San Juan,Muertes en accidentes viales,101
2000,San Juan,Otros delitos contra la integridad sexual,104
2000,San Juan,Otros delitos contra la libertad,67
2000,San Juan,Otros delitos contra la propiedad,1319
2000,San Juan,Otros delitos contra las personas,239
2000,San Juan,Robos (excluye los agravados por el resultado de lesiones y/o muertes),4158
2000,San Juan,Robos agravados por el resultado de lesiones y/o muertes,518
2000,San Juan,Suicidios (consumados),38
2000,San Juan,Tentativas de hurto,376
2000,San Juan,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),522
2000,San Juan,Tentativas de robo agravado por el resultado de lesiones y/o muertes,43
2000,San Luis,Abusos sexuales con acceso carnal (violaciones),20
2000,San Luis,Amenazas,576
2000,San Luis,Contravenciones,36
2000,San Luis,Delitos contra el estado civil,2
2000,San Luis,Delitos contra el honor,1
2000,San Luis,Delitos contra el orden público,0
2000,San Luis,Delitos contra la administración pública,53
2000,San Luis,Delitos contra la fe pública,18
2000,San Luis,Delitos contra la seguridad de la nación,0
2000,San Luis,Delitos contra la seguridad pública,35
2000,San Luis,Delitos contra los poderes públicos y el orden constitucional,0
2000,San Luis,Delitos previstos en otras leyes,13
2000,San Luis,Homicidios culposos por otros hechos,4
2000,San Luis,Homicidios dolosos,20
2000,San Luis,Homicidios dolosos en grado de tentativa,12
2000,San Luis,Hurtos,2206
2000,San Luis,Lesiones culposas en Accidentes Viales,530
2000,San Luis,Lesiones culposas por otros hechos,3
2000,San Luis,Lesiones dolosas,1300
2000,San Luis,Ley 23.737 (estupefacientes),42
2000,San Luis,Muertes en accidentes viales,60
2000,San Luis,Otros delitos contra la integridad sexual,54
2000,San Luis,Otros delitos contra la libertad,83
2000,San Luis,Otros delitos contra la propiedad,606
2000,San Luis,Otros delitos contra las personas,99
2000,San Luis,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2163
2000,San Luis,Robos agravados por el resultado de lesiones y/o muertes,124
2000,San Luis,Suicidios (consumados),34
2000,San Luis,Tentativas de hurto,64
2000,San Luis,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),36
2000,San Luis,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2000,Santa Cruz,Abusos sexuales con acceso carnal (violaciones),16
2000,Santa Cruz,Amenazas,784
2000,Santa Cruz,Contravenciones,0
2000,Santa Cruz,Delitos contra el estado civil,0
2000,Santa Cruz,Delitos contra el honor,0
2000,Santa Cruz,Delitos contra el orden público,3
2000,Santa Cruz,Delitos contra la administración pública,93
2000,Santa Cruz,Delitos contra la fe pública,41
2000,Santa Cruz,Delitos contra la seguridad de la nación,0
2000,Santa Cruz,Delitos contra la seguridad pública,83
2000,Santa Cruz,Delitos contra los poderes públicos y el orden constitucional,0
2000,Santa Cruz,Delitos previstos en otras leyes,295
2000,Santa Cruz,Homicidios culposos por otros hechos,30
2000,Santa Cruz,Homicidios dolosos,17
2000,Santa Cruz,Homicidios dolosos en grado de tentativa,2
2000,Santa Cruz,Hurtos,1409
2000,Santa Cruz,Lesiones culposas en Accidentes Viales,125
2000,Santa Cruz,Lesiones culposas por otros hechos,6
2000,Santa Cruz,Lesiones dolosas,980
2000,Santa Cruz,Ley 23.737 (estupefacientes),7
2000,Santa Cruz,Muertes en accidentes viales,30
2000,Santa Cruz,Otros delitos contra la integridad sexual,43
2000,Santa Cruz,Otros delitos contra la libertad,64
2000,Santa Cruz,Otros delitos contra la propiedad,1177
2000,Santa Cruz,Otros delitos contra las personas,67
2000,Santa Cruz,Robos (excluye los agravados por el resultado de lesiones y/o muertes),1283
2000,Santa Cruz,Robos agravados por el resultado de lesiones y/o muertes,39
2000,Santa Cruz,Suicidios (consumados),26
2000,Santa Cruz,Tentativas de hurto,63
2000,Santa Cruz,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),125
2000,Santa Cruz,Tentativas de robo agravado por el resultado de lesiones y/o muertes,2
2000,Santa Fe,Abusos sexuales con acceso carnal (violaciones),241
2000,Santa Fe,Amenazas,8410
2000,Santa Fe,Contravenciones,5451
2000,Santa Fe,Delitos contra el estado civil,0
2000,Santa Fe,Delitos contra el honor,1
2000,Santa Fe,Delitos contra el orden público,92
2000,Santa Fe,Delitos contra la administración pública,937
2000,Santa Fe,Delitos contra la fe pública,144
2000,Santa Fe,Delitos contra la seguridad de la nación,0
2000,Santa Fe,Delitos contra la seguridad pública,399
2000,Santa Fe,Delitos contra los poderes públicos y el orden constitucional,1
2000,Santa Fe,Delitos previstos en otras leyes,261
2000,Santa Fe,Homicidios culposos por otros hechos,135
2000,Santa Fe,Homicidios dolosos,231
2000,Santa Fe,Homicidios dolosos en grado de tentativa,84
2000,Santa Fe,Hurtos,17924
2000,Santa Fe,Lesiones culposas en Accidentes Viales,8749
2000,Santa Fe,Lesiones culposas por otros hechos,644
2000,Santa Fe,Lesiones dolosas,9742
2000,Santa Fe,Ley 23.737 (estupefacientes),963
2000,Santa Fe,Muertes en accidentes viales,379
2000,Santa Fe,Otros delitos contra la integridad sexual,470
2000,Santa Fe,Otros delitos contra la libertad,1147
2000,Santa Fe,Otros delitos contra la propiedad,9352
2000,Santa Fe,Otros delitos contra las personas,1874
2000,Santa Fe,Robos (excluye los agravados por el resultado de lesiones y/o muertes),20718
2000,Santa Fe,Robos agravados por el resultado de lesiones y/o muertes,1449
2000,Santa Fe,Suicidios (consumados),298
2000,Santa Fe,Tentativas de hurto,1635
2000,Santa Fe,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),2736
2000,Santa Fe,Tentativas de robo agravado por el resultado de lesiones y/o muertes,432
2000,Santiago del Estero,Abusos sexuales con acceso carnal (violaciones),116
2000,Santiago del Estero,Amenazas,1430
2000,Santiago del Estero,Contravenciones,1749
2000,Santiago del Estero,Delitos contra el estado civil,2
2000,Santiago del Estero,Delitos contra el honor,43
2000,Santiago del Estero,Delitos contra el orden público,36
2000,Santiago del Estero,Delitos contra la administración pública,43
2000,Santiago del Estero,Delitos contra la fe pública,70
2000,Santiago del Estero,Delitos contra la seguridad de la nación,0
2000,Santiago del Estero,Delitos contra la seguridad pública,21
2000,Santiago del Estero,Delitos contra los poderes públicos y el orden constitucional,8
2000,Santiago del Estero,Delitos previstos en otras leyes,159
2000,Santiago del Estero,Homicidios culposos por otros hechos,15
2000,Santiago del Estero,Homicidios dolosos,35
2000,Santiago del Estero,Homicidios dolosos en grado de tentativa,33
2000,Santiago del Estero,Hurtos,6013
2000,Santiago del Estero,Lesiones culposas en Accidentes Viales,724
2000,Santiago del Estero,Lesiones culposas por otros hechos,230
2000,Santiago del Estero,Lesiones dolosas,2800
2000,Santiago del Estero,Ley 23.737 (estupefacientes),2
2000,Santiago del Estero,Muertes en accidentes viales,99
2000,Santiago del Estero,Otros delitos contra la integridad sexual,200
2000,Santiago del Estero,Otros delitos contra la libertad,271
2000,Santiago del Estero,Otros delitos contra la propiedad,1377
2000,Santiago del Estero,Otros delitos contra las personas,315
2000,Santiago del Estero,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2667
2000,Santiago del Estero,Robos agravados por el resultado de lesiones y/o muertes,82
2000,Santiago del Estero,Suicidios (consumados),39
2000,Santiago del Estero,Tentativas de hurto,114
2000,Santiago del Estero,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),112
2000,Santiago del Estero,Tentativas de robo agravado por el resultado de lesiones y/o muertes,82
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Abusos sexuales con acceso carnal (violaciones),1
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Amenazas,526
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Contravenciones,1815
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra el estado civil,0
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra el honor,2
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra el orden público,1
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra la administración pública,13
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra la fe pública,27
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra la seguridad de la nación,0
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra la seguridad pública,54
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos contra los poderes públicos y el orden constitucional,0
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Delitos previstos en otras leyes,102
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Homicidios culposos por otros hechos,3
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Homicidios dolosos,7
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Homicidios dolosos en grado de tentativa,3
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hurtos,638
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Lesiones culposas en Accidentes Viales,67
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Lesiones culposas por otros hechos,82
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Lesiones dolosas,359
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ley 23.737 (estupefacientes),30
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Muertes en accidentes viales,4
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros delitos contra la integridad sexual,7
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros delitos contra la libertad,44
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros delitos contra la propiedad,611
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros delitos contra las personas,11
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Robos (excluye los agravados por el resultado de lesiones y/o muertes),522
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Robos agravados por el resultado de lesiones y/o muertes,5
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Suicidios (consumados),6
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tentativas de hurto,98
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),81
2000,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tentativas de robo agravado por el resultado de lesiones y/o muertes,1
2000,Tucumán,Abusos sexuales con acceso carnal (violaciones),151
2000,Tucumán,Amenazas,4732
2000,Tucumán,Contravenciones,7825
2000,Tucumán,Delitos contra el estado civil,6
2000,Tucumán,Delitos contra el honor,0
2000,Tucumán,Delitos contra el orden público,0
2000,Tucumán,Delitos contra la administración pública,38
2000,Tucumán,Delitos contra la fe pública,15
2000,Tucumán,Delitos contra la seguridad de la nación,0
2000,Tucumán,Delitos contra la seguridad pública,165
2000,Tucumán,Delitos contra los poderes públicos y el orden constitucional,0
2000,Tucumán,Delitos previstos en otras leyes,7
2000,Tucumán,Homicidios culposos por otros hechos,35
2000,Tucumán,Homicidios dolosos,54
2000,Tucumán,Homicidios dolosos en grado de tentativa,34
2000,Tucumán,Hurtos,4851
2000,Tucumán,Lesiones culposas en Accidentes Viales,2124
2000,Tucumán,Lesiones culposas por otros hechos,571
2000,Tucumán,Lesiones dolosas,5594
2000,Tucumán,Ley 23.737 (estupefacientes),84
2000,Tucumán,Muertes en accidentes viales,150
2000,Tucumán,Otros delitos contra la integridad sexual,225
2000,Tucumán,Otros delitos contra la libertad,120
2000,Tucumán,Otros delitos contra la propiedad,1550
2000,Tucumán,Otros delitos contra las personas,826
2000,Tucumán,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5692
2000,Tucumán,Robos agravados por el resultado de lesiones y/o muertes,0
2000,Tucumán,Suicidios (consumados),74
2000,Tucumán,Tentativas de hurto,87
2000,Tucumán,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),272
2000,Tucumán,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2001,Buenos Aires,Abusos sexuales con acceso carnal (violaciones),848
2001,Buenos Aires,Amenazas,30750
2001,Buenos Aires,Contravenciones,40605
2001,Buenos Aires,Delitos contra el estado civil,34
2001,Buenos Aires,Delitos contra el honor,228
2001,Buenos Aires,Delitos contra el orden público,1021
2001,Buenos Aires,Delitos contra la administración pública,2705
2001,Buenos Aires,Delitos contra la fe pública,778
2001,Buenos Aires,Delitos contra la seguridad de la nación,15
2001,Buenos Aires,Delitos contra la seguridad pública,1305
2001,Buenos Aires,Delitos contra los poderes públicos y el orden constitucional,43
2001,Buenos Aires,Delitos previstos en otras leyes,5750
2001,Buenos Aires,Homicidios culposos por otros hechos,310
2001,Buenos Aires,Homicidios dolosos,1632
2001,Buenos Aires,Homicidios dolosos en grado de tentativa,220
2001,Buenos Aires,Hurtos,58392
2001,Buenos Aires,Lesiones culposas en Accidentes Viales,15854
2001,Buenos Aires,Lesiones culposas por otros hechos,2192
2001,Buenos Aires,Lesiones dolosas,29604
2001,Buenos Aires,Ley 23.737 (estupefacientes),3308
2001,Buenos Aires,Muertes en accidentes viales,1246
2001,Buenos Aires,Otros delitos contra la integridad sexual,1300
2001,Buenos Aires,Otros delitos contra la libertad,2054
2001,Buenos Aires,Otros delitos contra la propiedad,15272
2001,Buenos Aires,Otros delitos contra las personas,4062
2001,Buenos Aires,Robos (excluye los agravados por el resultado de lesiones y/o muertes),101140
2001,Buenos Aires,Robos agravados por el resultado de lesiones y/o muertes,8449
2001,Buenos Aires,Suicidios (consumados),1301
2001,Buenos Aires,Tentativas de hurto,3199
2001,Buenos Aires,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),7141
2001,Buenos Aires,Tentativas de robo agravado por el resultado de lesiones y/o muertes,1621
2001,Catamarca,Abusos sexuales con acceso carnal (violaciones),60
2001,Catamarca,Amenazas,988
2001,Catamarca,Contravenciones,543
2001,Catamarca,Delitos contra el estado civil,0
2001,Catamarca,Delitos contra el honor,0
2001,Catamarca,Delitos contra el orden público,0
2001,Catamarca,Delitos contra la administración pública,95
2001,Catamarca,Delitos contra la fe pública,84
2001,Catamarca,Delitos contra la seguridad de la nación,0
2001,Catamarca,Delitos contra la seguridad pública,0
